Modules/Update/StateChange/TimeBasedStateMachine.uasset	TimeBasedStateMachine	0 | Engine_WorldDeltaTime	The particle state module creates and sets Output.ParticleState.FirstFrame which is used to drive this module's "Module.Is Initialization Frame" input by default. It's recommended that you either use the particle state module or override the "Module.Is Initialization Frame" with a bool of your choosing. 
Modules/Update/SubUV/SubUVAnimation.uasset	SubUVAnimation	R|6r	This module has been "Soft Deprecated" which means it has been replaced with a new version but the existing version still works. In a future release, it will be fully deprecated. Adding a new version of "SubUVAnimation" to the stack will show the new features.
Modules/Update/SubUV/V2/SubUVAnimation.uasset	SubUVAnimation	X|&	Module.Is SubUV Blending Enabled On Renderer
Modules/Update/Textures/SamplePseudoVolumeTexture.uasset	SamplePseudoVolumeTexture	—	Sample a pseudo volume texture's color based on UVW coordinates. 
Modules/Update/Textures/SampleTexture.uasset	SampleTexture	v|S@	Samples a texture at a specific uv location and returns the color. Currently only supported on GPU simuations.
Modules/Update/Textures/SubUV_TextureSample.uasset	SubUV_TextureSample	—	This module samples a single texture pixel in a sub uv fashion.
Modules/Update/Textures/WorldAlignedTextureSample.uasset	WorldAlignedTextureSample	T|z	Samples a texture's color based on particle position much like world aligned texture does within the material editor. 
Modules/Update/Utility/ApplyOwnerScaleToAttributes.uasset	ApplyOwnerScaleToAttributes	8|pS	The XYZ scale of the non-sprite based particle.
Modules/Update/Utility/AsyncGPUTrace.uasset	AsyncGPUTrace	D|U7	Use hardware raytracing to gather hit points from a line trace.
Modules/Update/Utility/CurlNoise.uasset	CurlNoise	0|H	This is a utility module. It returns a noise vector as a module output for use further down the stack. 
Modules/Update/Utility/DebugDraw.uasset	DebugDraw	R|YB	Draw lines, boxes or spheres on particles for debugging purposes.
Modules/Update/Utility/DoOnce.uasset	DoOnce	—	The module keeps track of wheither it's trigger condition has ever been true in previous frames. If not, the Execute attribute from this module returns true. If it has returned true in a previous frame it will return false.
Modules/Update/Utility/EmitterFrameCounter.uasset	EmitterFrameCounter	J|/"	Increments a counter each frame when Increment Counter is true.
Modules/Update/Utility/FrameCounter.uasset	FrameCounter	0 | Engine_WorldDeltaTime	Increments a counter upward each frame when Increment Counter is true.
Modules/Update/Utility/IncrementOverTime.uasset	IncrementOverTime	—	Increase a value each frame.The counter variable increases by tick delta multiplied by a user specified rate.
Modules/Update/Utility/InterpolateOverTime.uasset	InterpolateOverTime	R|Y?	Lerps to a target value over time using a user defined rate.
Modules/Update/Utility/LerpParticleAttributes.uasset	LerpParticleAttributes	XU|v	Module.Lerp Dynamic Material Parameter 1
Modules/Update/Utility/PartitionParticles.uasset	PartitionParticles	y|K	Local.Module.Normalized Index In Partition
Modules/Update/Utility/QueryGBuffer.uasset	QueryGBuffer	7K|C~	Niagara runs before translucency is rendered. As a result translucent materials will not be captured when using Niagara to query the GBuffer. This can be used to your advantage as using a translucent material on your system will not accumulate within the GBuffer sampling.
Modules/Update/Utility/SampleGBuffer.uasset	SampleGBuffer	7K|C~	Niagara runs before translucency is rendered. As a result translucent materials will not be captured when using Niagara to query the GBuffer. This can be used to your advantage as using a translucent material on your system will not accumulate within the GBuffer sampling.
Modules/Update/Utility/TemporalLerp_Float.uasset	TemporalLerp_Float	—	Interpolate over time handles floats, vectors of multiple types, colors and quats.
Modules/Update/Utility/TemporalLerp_Vector.uasset	TemporalLerp_Vector	—	Interpolate over time handles floats, vectors of multiple types, colors and quats.
Modules/Update/Utility/Timeline.uasset	Timeline	+C|uCF	Optionally rewinds automatically when Play is unchecked, or has a manual rewind behavior if desired.
Modules/Update/Utility/VectorNoiseValue.uasset	VectorNoiseValue	0|H	Support remapping of output components individually.
Modules/Update/Velocity/AlignVelocityToRandomAxis.uasset	AlignVelocityToRandomAxis	—	Default value for Particles.Velocity if no other module has set it previously in the stack.
Modules/Update/Velocity/InheritVelocity.uasset	InheritVelocity	0 | Engine_WorldDeltaTime	Add inherit velocity from another source, defaults to the position of the particle system which owns the emitter.
Modules/Update/Velocity/ScaleVelocity.uasset	ScaleVelocity	—	Default value for Module.Coordinate Space if no other module has set it previously in the stack.
Modules/Update/Velocity/VortexVelocity.uasset	VortexVelocity	sv|6	This module works directly on velocity, which is not a recommended workflow. The "Vortex Force" module does not have these drawbacks.
