Modules/Grid2D/Gas_Buoyancy.uasset	Gas_Buoyancy	—	—	—	—
Modules/Grid3D/Grid3D_GAS_CONTROLS_UPDATE.uasset	Grid3D_GAS_CONTROLS_UPDATE	Module.Light1、Module.Light2	Emitter.Module.UseTurbulence1、Emitter.Module.RenderTemperatureOffset、Emitter.Module.Lgt2Intensity、Emitter.Module.Lgt1Direction、Emitter.Module.Lgt1Active、Emitter.OVERRIDE.RenderStepSizeMult、Emitter.Module.UseTurbulence2、Emitter.Module.Lgt1ShadowDensity、Emitter.Module.Lgt1Intensity、Emitter.OVERRIDE.ShadowQuality、Emitter.Module.RenderDensityCurve、Emitter.Module.Lgt2Active、Emitter.Module.EnableComputeLighting、Emitter.Module.UseDensityCurve、Emitter.Module.Turbulence1TemperatureGain、Emitter.Module.RenderDensityRange、Emitter.Module.RenderDensityOffset、Emitter.Module.Turbulence1Scale、Emitter.Module.Turbulence1DensityGain、Emitter.Module.RenderDensityGain、Emitter.Module.Lgt2Color、Emitter.Module.ApplyLinearToShadows、Emitter.Module.RenderDensityAlbedo、Emitter.Module.RenderTempColorGain、Emitter.Module.Lgt1Color、Emitter.Module.UseBlackBodyCurve、Emitter.Module.ApplyCurveToShadows、Emitter.OVERRIDE.ShadowMaxNumSteps、Emitter.Module.RenderTemperatureCurve、Emitter.Module.Lgt2ShadowDensity、Emitter.Module.Turbulence1TemperatureBand、Emitter.Module.Turbulence1Speed、Emitter.Module.Turbulence1DensityBand、Emitter.Module.RenderTempOpacityGain、Emitter.Module.RenderTemperatureRange、Emitter.Module.Lgt2Direction	—	NiagaraDataInterfaceUObjectPropertyReader、NiagaraDataInterfaceColorCurve、NiagaraDataInterfaceCurve
Modules/Grid3D/Grid3D_GAS_SCALABILITY_SPAWN.uasset	Grid3D_GAS_SCALABILITY_SPAWN	Module.Quality	Emitter.OVERRIDE.PressureSolveIterations、Emitter.OVERRIDE.CellSizeGuides、Emitter.Module.Quality、Emitter.OVERRIDE.NumCellsMaxAxis、Emitter.OVERRIDE.LightingGridResMult、Emitter.OVERRIDE.SimGridResMult、Emitter.OVERRIDE.GridBoundsOverlay	—	—
Modules/Grid3D/Grid3D_GAS_SCALABILITY_UPDATE.uasset	Grid3D_GAS_SCALABILITY_UPDATE	Module.Quality	Emitter.OVERRIDE.RenderStepSizeMult、Emitter.OVERRIDE.ShadowQuality、Emitter.OVERRIDE.ShadowMaxNumSteps	—	—
Modules/Grid3D/Grid3D_GAS_TEXTURE_CONTROLS.uasset	Grid3D_GAS_TEXTURE_CONTROLS	—	Emitter.Module.UseDensity、Emitter.Module.TextureFireColorGain、Emitter.Module.DebugTexture、Emitter.Module.TextureFireDensityGain、Emitter.Texture1Age、Emitter.Texture2Age、Emitter.Module.TextureSmokeDensityGain、Emitter.Module.TextureSmokeColorGain	—	—
Modules/Grid3D/Grid3D_GasTextureUpdate.uasset	Grid3D_GasTextureUpdate	Module.dt	Emitter.Age	—	—
Modules/Grid3D/Grid3D_Gas_Buoyancy.uasset	Grid3D_Gas_Buoyancy	Module.DensityBuoyancy、Module.TemperatureBuoyancy、Module.VelocityGrid、Module.ScalarGrid、Module.g、Module.TemperatureIndex、Module.DensityIndex	Transient.Temperature、Transient.PhysicsForce、Transient.Density	—	NiagaraDataInterfaceGrid3DCollection
Modules/Grid3D/Grid3D_Gas_DebugDisplay.uasset	Grid3D_Gas_DebugDisplay	—	Emitter.WriteAttributesToRT、Emitter.WorldGridExtents、Emitter.NumCellsYVelocity、Emitter.Debug.UseVolumeMaterial、Emitter.NumCellsXVelocity、Emitter.DebugVectorSliceScale、Emitter.DebugVectorSliceNormalize、Emitter.DebugSliceRemapCurve、Emitter.DebugSliceAttribute、Emitter.DebugSliceRemapRangeMin、Emitter.DebugSliceAxis、Emitter.DebugVectorShowVelocity、Emitter.DebugVectorShowTurbulence、Emitter.DebugSliceRemapRangeMax、Emitter.DebugVectorSlicePlane、Emitter.DebugVectorSliceCellOffset、Emitter.Debug.UseCustomMaterial、Emitter.UseVolumeMaterial、Emitter.UseCustomMaterial、Emitter.UseDebugSlice、Emitter.DebugVectorShowSmallScaleForce、Emitter.DebugVectorShowCollisionVelocity、Emitter.NumCellsZVelocity、Emitter.DebugSliceCenter、Emitter.DebugCollisionVolume	—	NiagaraDataInterfaceColorCurve
Modules/Grid3D/Grid3D_Gas_FillVolumeTextureGrid.uasset	Grid3D_Gas_FillVolumeTextureGrid	Module.Temperature、Module.Grid、Module.Velocity、Module.Density	—	—	NiagaraDataInterfaceGrid3DCollection
Modules/Grid3D/Grid3D_Gas_GatherParticleSource.uasset	Grid3D_Gas_GatherParticleSource	Module.Enable、Module.NoiseIntensity、Module.dt、Module.VelocityMult、Module.UnitToWorld、Module.UnitToLocal、Module.NoiseSpeed、Module.DivergenceMult、Module.DensityMult、Module.WorldToLocal、Module.TemperatureMult、Module.RT、Module.RadiusScale、Module.CompositingMethod、Module.VelocityGrid、Module.ParticleReader、Module.NeighborGrid、Module.Grid、Module.VelocityRadiusMult、Module.IsLocalSpace、Module.dx、Module.NoiseScale、Module.NoiseExponent、Module.LocalToUnit	Transient.Temperature、Emitter.dt、Transient.Density、Transient.Velocity	—	NiagaraDataInterfaceParticleRead、NiagaraDataInterfaceGrid3DCollection、NiagaraDataInterfaceNeighborGrid3D、NiagaraDataInterfaceRenderTargetVolume
Modules/Grid3D/Grid3D_Gas_GetAttributeFromRasterGrid.uasset	Grid3D_Gas_GetAttributeFromRasterGrid	Module.RasterizationGridVelocity_Z_Weight	Transient.Temperature、Emitter.ParticleSourceGrid_Velocity_DivergenceIndex、Emitter.ParticleSource_SampleDivergence、Emitter.RasterizationGridVelocity_X_Y、Transient.RGBA、Emitter.ScalarGrid、Emitter.RasterizationGridScalar、Emitter.RasterizationGrid_Divergence、Emitter.RasterGridColor、Emitter.ParticleSourceGrid_DensityIndex、Emitter.UseRasterGridSource、Emitter.RasterGridVelocity、Emitter.RasterizationGridColor_B_Weight、Emitter.RasterGridScalar、Transient.Divergence、Emitter.RasterizationGridColor_R_G、Emitter.SimGrid、Emitter.ParticleSourceGrid_VelocityIndex、Transient.Density、Emitter.ParticleSourceGrid_RGBAIndex、Transient.Velocity、Emitter.ParticleSourceGrid_TemperatureIndex	—	NiagaraDataInterfaceGrid3DCollection、NiagaraDataInterfaceRasterizationGrid3D
Modules/Grid3D/Grid3D_Gas_GetParticleDataFromRasterGrid.uasset	Grid3D_Gas_GetParticleDataFromRasterGrid	—	Transient.Temperature、Emitter.UseDensityAndTemperature、Emitter.RasterizationGridVelocity_Z_Weight、Emitter.ParticleSourceGrid_Velocity_DivergenceIndex、Emitter.ParticleSource_SampleDivergence、Emitter.RasterizationGridVelocity_X_Y、Emitter.ParticleSource_VelocityCompMode、Transient.RGBA、Emitter.ScalarGrid、Emitter.RasterizationGridScalar、Emitter.RasterGridColor、Emitter.ParticleSourceGrid_DensityIndex、Emitter.UseRasterGridSource、Emitter.UseParticleSource、Emitter.RasterizationGridVelocity、Emitter.RasterGridVelocity、Emitter.ParticleSource_AttributesCompMode、Emitter.dt、Emitter.RasterizationGridColor_B_Weight、Emitter.RasterGridScalar、Emitter.RasterizationGridColor_R_G、Emitter.ParticleSource_SampleTemperature、Emitter.ParticleSource_SampleRGBA、Emitter.SimGrid、Emitter.ParticleSourceGrid_VelocityIndex、Transient.Density、Emitter.UseDensityOnly、Emitter.ParticleSourceGrid_RGBAIndex、Transient.Velocity、Emitter.ParticleSourceGrid_TemperatureIndex、Emitter.ParticleSourceGrid_Density_TemperatureIndex	—	NiagaraDataInterfaceGrid3DCollection、NiagaraDataInterfaceRasterizationGrid3D
Modules/Grid3D/Grid3D_Gas_Init.uasset	Grid3D_Gas_Init	Module.dt、Module.UnitToWorld、Module.UnitToLocal、Module.SimGrid、Module.NoiseSpeed1、Module.WorldToLocal、Module.Temperature、Module.NoiseSpeed2、Module.NoiseExponent1、Module.NoiseExponent2、Module.ScalarGrid、Module.NoiseFrequency1、Module.NoiseFrequency2、Module.Velocity、Module.NoiseIntensity1、Module.NoiseIntensity2、Module.Density	Transient.Temperature、Emitter.Age、Transient.Density、Transient.Velocity	—	NiagaraDataInterfaceCollisionQuery、NiagaraDataInterfaceGrid3DCollection
Modules/Grid3D/Grid3D_Gas_InitializeBakerTools.uasset	Grid3D_Gas_InitializeBakerTools	—	Emitter.BakerUseNormals、Emitter.BakerUseAO、Emitter.UseBaker、Emitter.BakerUseEmissiveMaterial、Emitter.BakerMultiplyColorWithExtinction	—	NiagaraDataInterfaceCamera
Modules/Grid3D/Grid3D_Gas_InitializeBaseGrids.uasset	Grid3D_Gas_InitializeBaseGrids	—	Emitter.WorldGridExtents、Emitter.UseDensityAndTemperature、Emitter.NumCellsYVelocity、Emitter.NumCellsXScalar、Emitter.PressureGrid、Emitter.NumCellsZLighting、Emitter.NumCellsXVelocity、Emitter.dx_scalars、Emitter.WorldRenderGridScale、Emitter.NumCellsYScalar、Emitter.NumCellsYLighting、Emitter.NumCellsMaxAxisVelocity、Emitter.ScalarGrid、Emitter.NumCellsXLighting、Emitter.NumCellsMaxAxisScalar、Emitter.dx_render、Emitter.UseLightingGrid、Emitter.SimGrid_SolidVelocity_BoundaryIndex、Emitter.NumCellsZScalar、Emitter.SimGrid_VelocityIndex、Emitter.NumCellsZRenderTarget、Emitter.TransientGrid、Emitter.SimGrid_TemperatureIndex、Emitter.DebugSliceAxis、Emitter.SimRT、Emitter.LightingGrid、Emitter.SimGrid_PressureIndex、Emitter.SimGrid_Density_TemperatureIndex、Emitter.NumCellsXRenderTarget、Emitter.NumCellsTotalVelocity、Emitter.DensityAndOrTemperature、Emitter.SimGrid_Light1Index、Emitter.WorldCellSizeVelocity、Emitter.WorldCellSizeScalar、Emitter.UseVolumeMaterial、Emitter.SimGrid、Emitter.NumCellsTotalLighting、Emitter.dx、Emitter.UseDensityOnly、Emitter.UseDebugSlice、Emitter.TemporaryGrid、Emitter.SimGrid_SimFloatIndex、Emitter.SimGrid_Light0Index、Emitter.SimGrid_DensityIndex、Emitter.NumCellsYRenderTarget、Emitter.NumCellsTotalScalar、Emitter.WorldCellSizeLighting、Emitter.NumCellsZVelocity、Emitter.DebugSliceCenter	—	NiagaraDataInterfaceGrid3DCollection、NiagaraDataInterfaceRenderTargetVolume
Modules/Grid3D/Grid3D_Gas_InitializeEmitter.uasset	Grid3D_Gas_InitializeEmitter	—	Emitter.WriteAttributesToRT、Emitter.WorldGridExtents、Emitter.UseDensityAndTemperature、Emitter.NumCellsYVelocity、Emitter.NumCellsXScalar、Emitter.RenderDensity、Emitter.PressureGrid、Emitter.NumCellsZLighting、Emitter.NumCellsXVelocity、Emitter.dx_scalars、Emitter.BlurSteps、Emitter.WorldRenderGridScale、Emitter.NumCellsYScalar、Emitter.NumCellsYLighting、Emitter.NumCellsMaxAxisVelocity、Emitter.ColorRT、Emitter.UseScatter、Emitter.ScatterBlurKernelGrid、Emitter.ScalarGrid、Emitter.NumCellsXLighting、Emitter.NumCellsMaxAxisScalar、Emitter.dx_render、Emitter.DebugVectorSliceScale、Emitter.DebugVectorSliceNormalize、Emitter.DebugSliceRemapCurve、Emitter.UseLightingGrid、Emitter.TEMP、Emitter.SimGrid_SolidVelocity_BoundaryIndex、Emitter.RenderGridScaleFactor、Emitter.NumCellsZScalar、Emitter.DebugSliceAttribute、Emitter.SimGrid_VelocityIndex、Emitter.NumCellsZRenderTarget、Emitter.TransientGrid、Emitter.SimGrid_TemperatureIndex、Emitter.DebugSliceRemapRangeMin、Emitter.DebugSliceAxis、Emitter.UseLegacyVolumeSample、Emitter.SimRT、Emitter.SimGrid_RGBAIndex、Emitter.LightingGrid、Emitter.DebugVectorShowVelocity、Emitter.UseRGBA、Emitter.SimGrid_ScatterIndex、Emitter.SimGrid_PressureIndex、Emitter.SimGrid_Density_TemperatureIndex、Emitter.NumCellsXRenderTarget、Emitter.NumCellsTotalVelocity、Emitter.DensityAndOrTemperature、Emitter.DebugVectorShowTurbulence、Emitter.DebugSliceRemapRangeMax、Emitter.SimGrid_Light1Index、Emitter.RenderTemperature、Emitter.DebugVectorSlicePlane、Emitter.DebugVectorSliceCellOffset、Emitter.WorldCellSizeVelocity、Emitter.WorldCellSizeScalar、Emitter.UseVolumeMaterial、Emitter.UseCustomMaterial、Emitter.SimGrid、Emitter.NumCellsTotalLighting、Emitter.dx、Emitter.ColorGrid、Emitter.UseDensityOnly、Emitter.UseDebugSlice、Emitter.TemporaryGrid、Emitter.SimGrid_SimFloatIndex、Emitter.SimGrid_Light0Index、Emitter.SimGrid_DensityIndex、Emitter.NumCellsYRenderTarget、Emitter.NumCellsTotalScalar、Emitter.DebugVectorShowSmallScaleForce、Emitter.DebugVectorShowCollisionVelocity、Emitter.WorldCellSizeLighting、Emitter.ScatterGrid、Emitter.NumCellsZVelocity、Emitter.DebugSliceCenter、Emitter.DebugCollisionVolume	—	NiagaraDataInterfaceGrid3DCollection、NiagaraDataInterfaceGrid2DCollection、NiagaraDataInterfaceColorCurve、NiagaraDataInterfaceRenderTargetVolume
Modules/Grid3D/Grid3D_Gas_InitializeMaterialControls.uasset	Grid3D_Gas_InitializeMaterialControls	Module.Light1、Module.Light2	Emitter.ShadowQuality、Emitter.RenderEmissionGain、Emitter.RenderDensityGain、Emitter.Lgt2Color、Emitter.RenderSmokeColor、Emitter.RenderDensity、Emitter.RenderUseScatterMask、Emitter.RenderUseBlackbodyCurve、Emitter.RenderUseBlackBodyCurve、Emitter.RenderTemperatureCurve、Emitter.RenderDensityCurve、Emitter.Lgt1Color、Emitter.UseScatter、Emitter.RenderUseDensityCurve、Emitter.RenderTemperatureMode、Emitter.Lgt2Direction、Emitter.RenderApplyCurveToShadows、Emitter.Lgt2ShadowDensity、Emitter.Lgt2Intensity、Emitter.Lgt1Direction、Emitter.RenderTemperatureOpacity、Emitter.Lgt1Intensity、Emitter.RenderDensityOffset、Emitter.RenderDensityMode、Emitter.RenderTempOpacityGain、Emitter.RenderTemperatureRange、Emitter.RenderTemperatureOpacityCurve、Emitter.RenderStepSizeMult、Emitter.RenderDensityRange、Emitter.RenderApplyLinearToShadows、Emitter.RenderUseTemperatureOpacityCurve、Emitter.RenderUseTemperatureCurve、Emitter.RenderTemperatureOffset、Emitter.RenderTemperature、Emitter.RenderDensityAlbedo、Emitter.Lgt1ShadowDensity、Emitter.ShadowMaxNumSteps、Emitter.RenderTempColorGain、Emitter.Lgt1Active、Emitter.EnableComputeLighting、Emitter.Lgt2Active	—	NiagaraDataInterfaceUObjectPropertyReader、NiagaraDataInterfaceColorCurve、NiagaraDataInterfaceCurve
Modules/Grid3D/Grid3D_Gas_InitializeParticleSource.uasset	Grid3D_Gas_InitializeParticleSource	—	Emitter.WorldGridExtents、Emitter.UseEmitterParticleSource、Emitter.UseDensityAndTemperature、Emitter.ParticleSource_DensityRadiusScale、Emitter.RasterizationGridVelocity_Z_Weight、Emitter.ParticleSourceGrid_Velocity_DivergenceIndex、Emitter.ParticleSource_SampleVelocityOnly、Emitter.ParticleSource_SampleDivergence、Emitter.LocalSpaceNDCSource、Emitter.RasterizationGridVelocity_X_Y、Emitter.ParticleSource_VelocityCompMode、Emitter.ParticleSource_DensityScale、Emitter.NumCellsMaxAxisVelocity、Emitter.LocalSpaceParticleSource、Emitter.RasterizationGridScalar、Emitter.RasterizationGrid_Divergence、Emitter.RasterGridColor、Emitter.ParticleSourceGrid_DensityIndex、Emitter.ParticleSource_VelocityRadiusScale、Emitter.ParticleSource_UseRadiusFalloff、Emitter.NumCellsMaxAxisScalar、Emitter.UseRasterGridSource、Emitter.ParticleSource_ColorScale、Emitter.UseParticleSource、Emitter.Determinism、Emitter.RasterizationGridVelocity、Emitter.RasterGridVelocity、Emitter.ParticleSourceGrid_DivergenceIndex、Emitter.ParticleSource_TemperatureScale、Emitter.ParticleSource_AttributesCompMode、Emitter.UseNDCParticleSource、Emitter.RasterizationGridColor_B_Weight、Emitter.RasterGridScalar、Emitter.ParticleSource_UseStreaking、Emitter.ParticleSource_MaxStreakSamples、Emitter.UseRGBA、Emitter.UseRasterizationGridSource、Emitter.RasterizationGridColor_R_G、Emitter.ParticleSource_VelocityScale、Emitter.ParticleSource_StreakRate、Emitter.ParticleSource_SampleTemperature、Emitter.ParticleSource_SampleRGBA、Emitter.DataChannelReader、Emitter.ParticleSource_DivergenceScale、Emitter.ParticleSourceGrid_VelocityIndex、Emitter.UseDensityOnly、Emitter.ParticleSourceReader、Emitter.ParticleSourceGrid_RGBAIndex、Emitter.ParticleSource_ColorRadiusScale、Emitter.ParticleSourceGrid_TemperatureIndex、Emitter.ParticleSourceGrid_Density_TemperatureIndex	—	NiagaraDataInterfaceParticleRead、NiagaraDataInterfaceDataChannelRead、NiagaraDataInterfaceGrid3DCollection、NiagaraDataInterfaceRasterizationGrid3D
Modules/Grid3D/Grid3D_Gas_MaterialControls.uasset	Grid3D_Gas_MaterialControls	Module.DensityCurve、Module.Light1、Module.Light2	Emitter.ShadowQuality、Emitter.ScatterMaskWidth、Emitter.RenderEmissionGain、Emitter.RenderDensityGain、Emitter.Lgt2Color、Emitter.RenderSmokeColor、Emitter.RenderDensity、Emitter.RenderColorGridToSmoke、Emitter.RenderUseScatterMask、Emitter.RenderUseBlackbodyCurve、Emitter.RenderUseBlackBodyCurve、Emitter.RenderTemperatureCurve、Emitter.RenderDensityCurve、Emitter.Lgt1Color、Emitter.ScatterMaskPosition、Emitter.RenderUseDensityCurve、Emitter.RenderTemperatureMode、Emitter.Lgt2Direction、Emitter.RenderApplyCurveToShadows、Emitter.Lgt2ShadowDensity、Emitter.Lgt2Intensity、Emitter.Lgt1Direction、Emitter.Lgt1Intensity、Emitter.ScatterMaskContribution、Emitter.RenderDensityOffset、Emitter.RenderDensityMode、Emitter.UseRGBA、Emitter.RenderTempOpacityGain、Emitter.RenderTemperatureRange、Emitter.RenderTemperatureOpacityCurve、Emitter.RenderStepSizeMult、Emitter.RenderFireColor、Emitter.RenderDensityRange、Emitter.RenderApplyLinearToShadows、Emitter.RenderWriteDensityThreshold、Emitter.RenderUseTemperatureOpacityCurve、Emitter.RenderUseTemperatureCurve、Emitter.RenderTemperatureOffset、Emitter.RenderTemperature、Emitter.RenderDensityAlbedo、Emitter.Lgt1ShadowDensity、Emitter.ShadowMaxNumSteps、Emitter.RenderTemperatureOpacityMode、Emitter.RenderTempColorGain、Emitter.RenderColorGridToFire、Emitter.Lgt1Active、Emitter.EnableComputeLighting、Emitter.Lgt2Active	—	NiagaraDataInterfaceUObjectPropertyReader、NiagaraDataInterfaceColorCurve、NiagaraDataInterfaceCurve
Modules/Grid3D/Grid3D_Gas_ParticleRasterizationSource.uasset	Grid3D_Gas_ParticleRasterizationSource	Module.dt、Module.ParticleReader、Module.dx、Module.WorldToUnit	Emitter.dx_scalars、Emitter.dt	—	NiagaraDataInterfaceParticleRead、NiagaraDataInterfaceRasterizationGrid3D
Modules/Grid3D/Grid3D_Gas_ParticleScatterSource.uasset	Grid3D_Gas_ParticleScatterSource	Module.VelocityIndex、Module.dt、Module.WorldToLocal、Module.ParticleReader、Module.Grid、Module.StreakRate、Module.dx、Module.WorldToUnit、Module.TemperatureIndex、Module.MaxStreakSamples	Emitter.dx_scalars、Emitter.RasterGrid_TemperatureIndex、Emitter.dt、Emitter.RasterGrid_DensityIndex、Emitter.RasterGrid_VelocityIndex	—	NiagaraDataInterfaceParticleRead、NiagaraDataInterfaceGrid3DCollection
Modules/Grid3D/Grid3D_Gas_ParticleSource.uasset	Grid3D_Gas_ParticleSource	Module.Enable、Module.NoiseIntensity、Module.dt、Module.VelocityMult、Module.UnitToWorld、Module.UnitToLocal、Module.NoiseSpeed、Module.DivergenceMult、Module.DensityMult、Module.WorldToLocal、Module.TemperatureMult、Module.RadiusScale、Module.CompositingMethod、Module.VelocityGrid、Module.ParticleReader、Module.NeighborGrid、Module.Grid、Module.VelocityRadiusMult、Module.NoiseScale、Module.NoiseExponent、Module.Sharpness、Module.ParticleSpaceNoise	Transient.Temperature、Emitter.dt、Transient.Density、Transient.Velocity	—	NiagaraDataInterfaceParticleRead、NiagaraDataInterfaceGrid3DCollection、NiagaraDataInterfaceNeighborGrid3D
Modules/Grid3D/Grid3D_Gas_QualityOverrides.uasset	Grid3D_Gas_QualityOverrides	—	Emitter.OVERRIDE.PressureSolveIterations、Emitter.OVERRIDE.DrawBounds、Emitter.OVERRIDE.ResolutionMaxAxis、Emitter.Module.QualityOverride、Emitter.OVERRIDE.DrawResolutionGrid、Emitter.OVERRIDE.AttributeResolutionMultiplier	—	—
Modules/Grid3D/Grid3D_Gas_ResampleVolumeTexture.uasset	Grid3D_Gas_ResampleVolumeTexture	Module.VolumeTexture、Module.Grid	—	—	NiagaraDataInterfaceGrid3DCollection、NiagaraDataInterfaceVolumeTexture
Modules/Grid3D/Grid3D_Gas_SphereSource.uasset	Grid3D_Gas_SphereSource	Module.Enable、Module.dt、Module.UnitToWorld、Module.UnitToLocal、Module.SimGrid、Module.WorldToLocal、Module.Temperature、Module.ScalarGrid、Module.Velocity、Module.Color、Module.Density	Transient.Temperature、Emitter.UseDensityAndTemperature、Transient.RGBA、Emitter.UseRGBA、Emitter.Age、Transient.Density、Emitter.UseDensityOnly、Transient.Velocity	—	NiagaraDataInterfaceCollisionQuery、NiagaraDataInterfaceGrid3DCollection
Modules/Grid3D/Grid3D_Gas_SplatParticleDataIntoRasterGrid.uasset	Grid3D_Gas_SplatParticleDataIntoRasterGrid	Module.Enable、Module.Split	Emitter.WorldToLocal、Emitter.UseEmitterParticleSource、Emitter.UseDensityAndTemperature、Emitter.ParticleSource_DensityRadiusScale、Emitter.RasterizationGridVelocity_Z_Weight、Emitter.ParticleSourceGrid_Velocity_DivergenceIndex、Emitter.ParticleSource_SampleDivergence、Emitter.LocalSpaceNDCSource、Emitter.dx_scalars、Emitter.RasterizationGridVelocity_X_Y、Emitter.ParticleSource_VelocityCompMode、Emitter.ParticleSource_DensityScale、Emitter.LocalSpaceParticleSource、Emitter.RasterizationGridScalar、Emitter.RasterizationGrid_Divergence、Emitter.RasterGridColor、Emitter.ParticleSourceGrid_DensityIndex、Emitter.ParticleSource_VelocityRadiusScale、Emitter.ParticleSource_UseRadiusFalloff、Emitter.UseRasterGridSource、Emitter.ParticleSource_ColorScale、Emitter.UseParticleSource、Emitter.RasterizationGridVelocity、Emitter.RasterGridVelocity、Emitter.ParticleSourceGrid_DivergenceIndex、Emitter.ParticleSource_TemperatureScale、Emitter.ParticleSource_AttributesCompMode、Emitter.dt、Emitter.RasterizationGridColor_B_Weight、Emitter.RasterGridScalar、Emitter.ParticleSource_UseStreaking、Emitter.ParticleSource_MaxStreakSamples、Emitter.RasterizationGridColor_R_G、Emitter.ParticleSource_VelocityScale、Emitter.ParticleSource_StreakRate、Emitter.ParticleSource_SampleTemperature、Emitter.ParticleSource_SampleRGBA、Emitter.DataChannelReader、Emitter.WorldToUnit、Emitter.ParticleSource_DivergenceScale、Emitter.ParticleSourceGrid_VelocityIndex、Emitter.dx、Emitter.UseDensityOnly、Emitter.ParticleSourceReader、Emitter.ParticleSourceGrid_RGBAIndex、Emitter.ParticleSource_ColorRadiusScale、Emitter.ParticleSourceGrid_TemperatureIndex、Emitter.ParticleSourceGrid_Density_TemperatureIndex	—	NiagaraDataInterfaceParticleRead、NiagaraDataInterfaceDataChannelRead、NiagaraDataInterfaceGrid3DCollection、NiagaraDataInterfaceRasterizationGrid3D
Modules/Grid3D/Grid3D_Gas_UpdateBakerTools.uasset	Grid3D_Gas_UpdateBakerTools	—	Emitter.BakerCameraSpaceRotation	—	NiagaraDataInterfaceCamera
Modules/Grid3D/Grid3D_Gas_UpdateEmitter.uasset	Grid3D_Gas_UpdateEmitter	Module.LocalPivot、Module.Gravity、Module.Offset、Module.WorldGridExtents、Module.Rotation、Module.Camera	Emitter.WorldToLocal2、Emitter.WorldToLocal、Emitter.WorldGridExtents、Emitter.Owner.Acceleration、Emitter.NumCellsYVelocity、Emitter.WorldToLocal3、Emitter.UnitToWorld、Emitter.UnitToLocal、Emitter.NumCellsXVelocity、Emitter.gravity、Emitter.PreviousWorldToUnit、Emitter.LocalPivot、Emitter.UseLegacyTransform、Emitter.RenderGridScaleFactor、Emitter.Owner.PreviousVelocity、Emitter.LocalToWorld0、Emitter.dt、Emitter.LocalToWorld1、Emitter.GridCenterPosition、Emitter.LocalToWorld2、Emitter.CompensateForActorMotion、Emitter.WorldToUnit、Emitter.Owner.Velocity、Emitter.LocalToWorld3、Emitter.GridOrientation、Emitter.WorldToLocal0、Emitter.WorldToLocal1、Emitter.NumCellsZVelocity、Emitter.LocalToWorld、Emitter.LocalToUnit	—	NiagaraDataInterfaceEmitterBinding、NiagaraDataInterfaceEmitterBindingMode、NiagaraDataInterfaceEmitterProperties、NiagaraDataInterfaceCamera、NiagaraDataInterfaceDebugDraw
Modules/Grid3D/Grid3D_Gas_VolumeTextureSource.uasset	Grid3D_Gas_VolumeTextureSource	Module.Enable、Module.VolumeTextureGrid、Module.UnitToWorld、Module.CompositingMethod、Module.VelocityGrid	Transient.Temperature、Transient.Density、Transient.Velocity	—	NiagaraDataInterfaceParticleRead、NiagaraDataInterfaceGrid3DCollection
Modules/Grid3D/Grid3D_GenerateMeshFromDistanceField.uasset	Grid3D_GenerateMeshFromDistanceField	Module.Enable、Module.UnitToWorld、Module.WorldToUnit、Module.DistanceRT、Module.GeneratedMesh、Module.IsoValue、Module.CellSize	—	—	NiagaraDataInterfaceDynamicMesh、NiagaraDataInterfaceRenderTargetVolume
Modules/Grid3D/Grid3D_GeometryCollection_Boundary.uasset	Grid3D_GeometryCollection_Boundary	Module.VelocityScale、Module.dt、Module.GeometryCollection、Module.WorldPosition	Transient.Boundary、Transient.SolidVelocity	—	NiagaraDataInterfaceGeometryCollection
Modules/Grid3D/Grid3D_GetFloat.uasset	Grid3D_GetFloat	Module.Index、Module.GridToQuery	—	—	NiagaraDataInterfaceGrid3DCollection
Modules/Grid3D/Grid3D_GetFloatAtPosition.uasset	Grid3D_GetFloatAtPosition	Module.Position、Module.Grid、Module.WorldToUnit、Module.VectorIndex	—	Particles.Position	NiagaraDataInterfaceGrid3DCollection、NiagaraDataInterfaceGrid3DCollectionReader
Modules/Grid3D/Grid3D_GetFluidAttribute.uasset	Grid3D_GetFluidAttribute	Module.TemporaryGrid、Module.Enable、Module.VelocityGrid、Module.PressureGrid、Module.Grid、Module.ScalarGrid、Module.GridToSampleTo、Module.ColorGrid、Module.Attribute、Module.BoundaryGrid	Transient.Temperature、Transient.RGB、Emitter.UnitToWorld、Transient.Pressure、Transient.RGBA、Emitter.PreviousWorldToUnit、Transient.StartVelocity、Transient.Scatter、Transient.Boundary、Transient.SimFloat、Transient.Divergence、Transient.Float1、Transient.Alpha、Emitter.WorldToUnit、Transient.Vector1、Transient.SolidVelocity、Transient.Float2、Transient.Blue、Transient.Vector2、Transient.Green、Transient.Density、Transient.Velocity、Transient.Red	—	NiagaraDataInterfaceGrid3DCollection
Modules/Grid3D/Grid3D_GetFluidAttributeAtPosition.uasset	Grid3D_GetFluidAttributeAtPosition	Module.Position、Module.Grid、Module.Attribute	Transient.Temperature、Transient.Pressure、Transient.RGBA、Transient.StartVelocity、Transient.Scatter、Transient.Boundary、Transient.SimFloat、Transient.Divergence、Transient.Color、Emitter.WorldToUnit、Transient.SolidVelocity、Transient.Density、Transient.Velocity	Particles.Position	NiagaraDataInterfaceGrid3DCollection、NiagaraDataInterfaceGrid3DCollectionReader
